"Date","Workout name","Exercise","Set","Weight","Reps","Distance","Duration","Measurement unit","Notes"
"2026-02-04 15:31:55","Ter","Remada unilateral com halter","1","16","12","","","kg",
"2026-02-04 15:31:55","Ter","Remada unilateral com halter","2","16","12","","","kg",
"2026-02-04 15:31:55","Ter","Remada unilateral com halter","3","16","11","","","kg",
"2026-02-04 15:31:55","Ter","Remada unilateral com halter","4","16","11","","","kg",
"2026-02-04 15:31:55","Ter","Voador inverso","1","6","12","","","kg",
"2026-02-04 15:31:55","Ter","Voador inverso","2","6","12","","","kg",
"2026-02-04 15:31:55","Ter","Voador inverso","3","6","11","","","kg",
"2026-02-04 15:31:55","Ter","Voador inverso","4","6","10","","","kg",
"2026-02-04 15:31:55","Ter","Rosca direta na polia","1","5","14","","","kg",
"2026-02-04 15:31:55","Ter","Rosca direta na polia","2","6","12","","","kg",
"2026-02-04 15:31:55","Ter","Rosca direta na polia","3","6","10","","","kg",
"2026-02-04 15:31:55","Ter","Rosca direta na polia","4","6","10","","","kg",
"2026-02-05 16:18:30","Qua","Agachamento hack na máquina","1","50","11","","","kg",
"2026-02-05 16:18:30","Qua","Agachamento hack na máquina","2","50","11","","","kg",
"2026-02-05 16:18:30","Qua","Agachamento hack na máquina","3","50","10","","","kg",
"2026-02-05 16:18:30","Qua","Leg press","1","160","12","","","kg",
"2026-02-05 16:18:30","Qua","Leg press","2","160","10","","","kg",
"2026-02-05 16:18:30","Qua","Leg press","3","160","10","","","kg",
"2026-02-05 16:18:30","Qua","Leg press","4","160","10","","","kg",
"2026-02-05 16:18:30","Qua","Leg press","5","160","10","","","kg",
"2026-02-05 16:18:30","Qua","Extensão de pernas","1","65","10","","","kg",
"2026-02-05 16:18:30","Qua","Extensão de pernas","2","45","9","","","kg",
"2026-02-05 16:18:30","Qua","Extensão de pernas","3","65","10","","","kg",
"2026-02-05 16:18:30","Qua","Extensão de pernas","4","45","9","","","kg",
"2026-02-05 16:18:30","Qua","Extensão de pernas","5","65","10","","","kg",
"2026-02-05 16:18:30","Qua","Extensão de pernas","6","45","9","","","kg",
"2026-02-05 16:18:30","Qua","Flexão de pernas deitado","1","35","12","","","kg",
"2026-02-05 16:18:30","Qua","Flexão de pernas deitado","2","35","11","","","kg",
"2026-02-05 16:18:30","Qua","Flexão de pernas deitado","3","35","10","","","kg",
"2026-02-05 16:18:30","Qua","Flexão de pernas deitado","4","35","10","","","kg",
"2026-02-05 16:18:30","Qua","Panturrilha no leg press","1","85","18","","","kg",
"2026-02-05 16:18:30","Qua","Panturrilha no leg press","2","85","16","","","kg",
"2026-02-05 16:18:30","Qua","Panturrilha no leg press","3","85","15","","","kg",
"2026-02-05 16:18:30","Qua","Panturrilha no leg press","4","85","14","","","kg",
"2026-02-05 16:18:30","Qua","Panturrilha no leg press","5","85","14","","","kg",
"2026-02-09 17:22:43","Seg","Supino reto com barra","1","25","12","","","kg",
"2026-02-09 17:22:43","Seg","Supino reto com barra","2","25","12","","","kg",
"2026-02-09 17:22:43","Seg","Supino reto com barra","3","25","13","","","kg",
"2026-02-09 17:22:43","Seg","Supino inclinado com halteres","1","14","10","","","kg",
"2026-02-09 17:22:43","Seg","Supino inclinado com halteres","2","14","9","","","kg",
"2026-02-09 17:22:43","Seg","Supino inclinado com halteres","3","14","11","","","kg",
"2026-02-09 17:22:43","Seg","Desenvolvimento Máquina ","1","10","9","","","kg",
"2026-02-09 17:22:43","Seg","Desenvolvimento Máquina ","2","10","9","","","kg",
"2026-02-09 17:22:43","Seg","Desenvolvimento Máquina ","3","10","10","","","kg",
"2026-02-09 17:22:43","Seg","Elevação lateral com halteres","1","8","11","","","kg",
"2026-02-09 17:22:43","Seg","Elevação lateral com halteres","2","8","12","","","kg",
"2026-02-09 17:22:43","Seg","Elevação lateral com halteres","3","8","12","","","kg",
"2026-02-09 17:22:43","Seg","Elevação lateral com halteres","4","8","12","","","kg",
"2026-02-09 17:22:43","Seg","Tríceps pulley na polia alta","1","7","13","","","kg",
"2026-02-09 17:22:43","Seg","Tríceps pulley na polia alta","2","7","12","","","kg",
"2026-02-09 17:22:43","Seg","Tríceps pulley na polia alta","3","7","11","","","kg",
"2026-02-09 17:22:43","Seg","Tríceps pulley na polia alta","4","7","10","","","kg",
"2026-02-10 17:13:34","Ter","Remada alta com barra","1","30","13","","","kg",
"2026-02-10 17:13:34","Ter","Remada alta com barra","2","30","13","","","kg",
"2026-02-10 17:13:34","Ter","Remada alta com barra","3","30","13","","","kg",
"2026-02-10 17:13:34","Ter","Remada na polia sentado","1","11","11","","","kg",
"2026-02-10 17:13:34","Ter","Remada na polia sentado","2","11","10","","","kg",
"2026-02-10 17:13:34","Ter","Remada na polia sentado","3","11","10","","","kg",
"2026-02-10 17:13:34","Ter","Remada unilateral com halter","1","16","12","","","kg",
"2026-02-10 17:13:34","Ter","Remada unilateral com halter","2","16","12","","","kg",
"2026-02-10 17:13:34","Ter","Remada unilateral com halter","3","18","11","","","kg",
"2026-02-10 17:13:34","Ter","Remada unilateral com halter","4","18","11","","","kg",
"2026-02-10 17:13:34","Ter","Voador inverso","1","6","10","","","kg",
"2026-02-10 17:13:34","Ter","Voador inverso","2","6","10","","","kg",
"2026-02-10 17:13:34","Ter","Voador inverso","3","6","9","","","kg",
"2026-02-10 17:13:34","Ter","Voador inverso","4","6","11","","","kg",
"2026-02-10 17:13:34","Ter","Rosca direta na polia","1","6","12","","","kg",
"2026-02-10 17:13:34","Ter","Rosca direta na polia","2","6","11","","","kg",
"2026-02-10 17:13:34","Ter","Rosca direta na polia","3","6","10","","","kg",
"2026-02-10 17:13:34","Ter","Rosca direta na polia","4","6","10","","","kg",
"2026-02-11 14:19:51","Qua","Agachamento hack na máquina","1","50","10","","","kg",
"2026-02-11 14:19:51","Qua","Agachamento hack na máquina","2","50","10","","","kg",
"2026-02-11 14:19:51","Qua","Agachamento hack na máquina","3","50","10","","","kg",
"2026-02-11 14:19:51","Qua","Leg press","1","160","10","","","kg",
"2026-02-11 14:19:51","Qua","Leg press","2","160","10","","","kg",
"2026-02-11 14:19:51","Qua","Leg press","3","160","10","","","kg",
"2026-02-11 14:19:51","Qua","Leg press","4","160","10","","","kg",
"2026-02-11 14:19:51","Qua","Leg press","5","160","12","","","kg",
"2026-02-11 14:19:51","Qua","Extensão de pernas","1","65","10","","","kg",
"2026-02-11 14:19:51","Qua","Extensão de pernas","2","45","9","","","kg",
"2026-02-11 14:19:51","Qua","Extensão de pernas","3","65","10","","","kg",
"2026-02-11 14:19:51","Qua","Extensão de pernas","4","45","9","","","kg",
"2026-02-11 14:19:51","Qua","Extensão de pernas","5","65","11","","","kg",
"2026-02-11 14:19:51","Qua","Extensão de pernas","6","45","9","","","kg",
"2026-02-11 14:19:51","Qua","Flexão de pernas deitado","1","35","10","","","kg",
"2026-02-11 14:19:51","Qua","Flexão de pernas deitado","2","35","10","","","kg",
"2026-02-11 14:19:51","Qua","Flexão de pernas deitado","3","35","9","","","kg",
"2026-02-11 14:19:51","Qua","Flexão de pernas deitado","4","35","9","","","kg",
"2026-02-11 14:19:51","Qua","Panturrilha no leg press","1","85","18","","","kg",
"2026-02-11 14:19:51","Qua","Panturrilha no leg press","2","85","17","","","kg",
"2026-02-11 14:19:51","Qua","Panturrilha no leg press","3","85","16","","","kg",
"2026-02-11 14:19:51","Qua","Panturrilha no leg press","4","85","14","","","kg",
"2026-02-11 14:19:51","Qua","Panturrilha no leg press","5","85","14","","","kg",
"2026-02-12 15:00:01","Qui","Supino inclinado com halteres","1","16","12","","","kg",
"2026-02-12 15:00:01","Qui","Supino inclinado com halteres","2","16","11","","","kg",
"2026-02-12 15:00:01","Qui","Supino inclinado com halteres","3","16","11","","","kg",
"2026-02-12 15:00:01","Qui","Remada curvada com barra","1","40","12","","","kg",
"2026-02-12 15:00:01","Qui","Remada curvada com barra","2","40","11","","","kg",
"2026-02-12 15:00:01","Qui","Remada curvada com barra","3","40","10","","","kg",
"2026-02-12 15:00:01","Qui","Elevação frontal com halteres","1","8","11","","","kg",
"2026-02-12 15:00:01","Qui","Elevação frontal com halteres","2","8","11","","","kg",
"2026-02-12 15:00:01","Qui","Elevação frontal com halteres","3","8","11","","","kg",
"2026-02-12 15:00:01","Qui","Elevação unilateral na polia","1","2","9","","","kg",
"2026-02-12 15:00:01","Qui","Elevação unilateral na polia","2","2","9","","","kg",
"2026-02-12 15:00:01","Qui","Elevação unilateral na polia","3","2","10","","","kg",
"2026-02-12 15:00:01","Qui","Voador inverso","1","7","10","","","kg",
"2026-02-12 15:00:01","Qui","Voador inverso","2","7","10","","","kg",
"2026-02-12 15:00:01","Qui","Voador inverso","3","7","10","","","kg",
"2026-02-18 16:15:40","Seg","Supino reto com barra","1","30","11","","","kg",
"2026-02-18 16:15:40","Seg","Supino reto com barra","2","30","10","","","kg",
"2026-02-18 16:15:40","Seg","Supino reto com barra","3","30","10","","","kg",
"2026-02-18 16:15:40","Seg","Supino inclinado com halteres","1","14","10","","","kg",
"2026-02-18 16:15:40","Seg","Supino inclinado com halteres","2","14","9","","","kg",
"2026-02-18 16:15:40","Seg","Supino inclinado com halteres","3","14","11","","","kg",
"2026-02-18 16:15:40","Seg","Desenvolvimento Máquina ","1","10","9","","","kg",
"2026-02-18 16:15:40","Seg","Desenvolvimento Máquina ","2","10","9","","","kg",
"2026-02-18 16:15:40","Seg","Desenvolvimento Máquina ","3","10","10","","","kg",
"2026-02-18 16:15:40","Seg","Elevação lateral com halteres","1","8","12","","","kg",
"2026-02-18 16:15:40","Seg","Elevação lateral com halteres","2","8","11","","","kg",
"2026-02-18 16:15:40","Seg","Elevação lateral com halteres","3","8","11","","","kg",
"2026-02-18 16:15:40","Seg","Elevação lateral com halteres","4","8","11","","","kg",
"2026-02-18 16:15:40","Seg","Tríceps pulley na polia alta","1","7","13","","","kg",
"2026-02-18 16:15:40","Seg","Tríceps pulley na polia alta","2","7","11","","","kg",
"2026-02-18 16:15:40","Seg","Tríceps pulley na polia alta","3","7","10","","","kg",
"2026-02-18 16:15:40","Seg","Tríceps pulley na polia alta","4","7","10","","","kg",
"2026-02-19 16:28:08","Ter","Remada alta com barra","1","30","13","","","kg",
"2026-02-19 16:28:08","Ter","Remada alta com barra","2","30","12","","","kg",
"2026-02-19 16:28:08","Ter","Remada alta com barra","3","30","13","","","kg",
"2026-02-19 16:28:08","Ter","Remada na polia sentado","1","11","11","","","kg",
"2026-02-19 16:28:08","Ter","Remada na polia sentado","2","11","10","","","kg",
"2026-02-19 16:28:08","Ter","Remada na polia sentado","3","11","10","","","kg",
"2026-02-19 16:28:08","Ter","Remada unilateral com halter","1","16","11","","","kg",
"2026-02-19 16:28:08","Ter","Remada unilateral com halter","2","16","11","","","kg",
"2026-02-19 16:28:08","Ter","Remada unilateral com halter","3","16","11","","","kg",
"2026-02-19 16:28:08","Ter","Remada unilateral com halter","4","16","13","","","kg",
"2026-02-19 16:28:08","Ter","Voador inverso","1","6","11","","","kg",
"2026-02-19 16:28:08","Ter","Voador inverso","2","6","10","","","kg",
"2026-02-19 16:28:08","Ter","Voador inverso","3","6","10","","","kg",
"2026-02-19 16:28:08","Ter","Voador inverso","4","6","12","","","kg",
"2026-02-19 16:28:08","Ter","Rosca direta na polia","1","6","12","","","kg",
"2026-02-19 16:28:08","Ter","Rosca direta na polia","2","6","11","","","kg",
"2026-02-19 16:28:08","Ter","Rosca direta na polia","3","6","11","","","kg",
"2026-02-19 16:28:08","Ter","Rosca direta na polia","4","6","10","","","kg",
"2026-02-20 17:18:12","Qua","Agachamento hack na máquina","1","50","11","","","kg",
"2026-02-20 17:18:12","Qua","Agachamento hack na máquina","2","50","10","","","kg",
"2026-02-20 17:18:12","Qua","Agachamento hack na máquina","3","50","10","","","kg",
"2026-02-20 17:18:12","Qua","Leg press","1","140","12","","","kg",
"2026-02-20 17:18:12","Qua","Leg press","2","140","12","","","kg",
"2026-02-20 17:18:12","Qua","Leg press","3","140","12","","","kg",
"2026-02-20 17:18:12","Qua","Leg press","4","140","12","","","kg",
"2026-02-20 17:18:12","Qua","Leg press","5","140","12","","","kg",
"2026-02-20 17:18:12","Qua","Extensão de pernas","1","65","10","","","kg",
"2026-02-20 17:18:12","Qua","Extensão de pernas","2","45","9","","","kg",
"2026-02-20 17:18:12","Qua","Extensão de pernas","3","65","10","","","kg",
"2026-02-20 17:18:12","Qua","Extensão de pernas","4","45","9","","","kg",
"2026-02-20 17:18:12","Qua","Extensão de pernas","5","65","10","","","kg",
"2026-02-20 17:18:12","Qua","Extensão de pernas","6","45","9","","","kg",
"2026-02-20 17:18:12","Qua","Flexão de pernas deitado","1","35","10","","","kg",
"2026-02-20 17:18:12","Qua","Flexão de pernas deitado","2","35","10","","","kg",
"2026-02-20 17:18:12","Qua","Flexão de pernas deitado","3","35","9","","","kg",
"2026-02-20 17:18:12","Qua","Flexão de pernas deitado","4","35","9","","","kg",
"2026-02-20 17:18:12","Qua","Panturrilha no leg press","1","85","18","","","kg",
"2026-02-20 17:18:12","Qua","Panturrilha no leg press","2","85","17","","","kg",
"2026-02-20 17:18:12","Qua","Panturrilha no leg press","3","85","15","","","kg",
"2026-02-20 17:18:12","Qua","Panturrilha no leg press","4","85","14","","","kg",
"2026-02-20 17:18:12","Qua","Panturrilha no leg press","5","85","14","","","kg",
"2026-02-23 16:54:50","Seg","Supino reto com barra","1","25","11","","","kg",
"2026-02-23 16:54:50","Seg","Supino reto com barra","2","25","11","","","kg",
"2026-02-23 16:54:50","Seg","Supino reto com barra","3","25","11","","","kg",
"2026-02-23 16:54:50","Seg","Supino inclinado com halteres","1","14","10","","","kg",
"2026-02-23 16:54:50","Seg","Supino inclinado com halteres","2","14","10","","","kg",
"2026-02-23 16:54:50","Seg","Supino inclinado com halteres","3","14","11","","","kg",
"2026-02-23 16:54:50","Seg","Desenvolvimento Máquina ","1","10","12","","","kg",
"2026-02-23 16:54:50","Seg","Desenvolvimento Máquina ","2","10","11","","","kg",
"2026-02-23 16:54:50","Seg","Desenvolvimento Máquina ","3","10","11","","","kg",
"2026-02-23 16:54:50","Seg","Elevação lateral com halteres","1","8","12","","","kg",
"2026-02-23 16:54:50","Seg","Elevação lateral com halteres","2","8","12","","","kg",
"2026-02-23 16:54:50","Seg","Elevação lateral com halteres","3","8","11","","","kg",
"2026-02-23 16:54:50","Seg","Elevação lateral com halteres","4","8","11","","","kg",
"2026-02-23 16:54:50","Seg","Tríceps pulley na polia alta","1","7","13","","","kg",
"2026-02-23 16:54:50","Seg","Tríceps pulley na polia alta","2","7","12","","","kg",
"2026-02-23 16:54:50","Seg","Tríceps pulley na polia alta","3","7","10","","","kg",
"2026-02-23 16:54:50","Seg","Tríceps pulley na polia alta","4","7","10","","","kg",
"2026-02-24 17:09:51","Ter","Remada alta com barra","1","30","13","","","kg",
"2026-02-24 17:09:51","Ter","Remada alta com barra","2","30","13","","","kg",
"2026-02-24 17:09:51","Ter","Remada alta com barra","3","30","13","","","kg",
"2026-02-24 17:09:51","Ter","Remada na polia sentado","1","11","11","","","kg",
"2026-02-24 17:09:51","Ter","Remada na polia sentado","2","11","10","","","kg",
"2026-02-24 17:09:51","Ter","Remada na polia sentado","3","11","11","","","kg",
"2026-02-24 17:09:51","Ter","Remada unilateral com halter","1","16","11","","","kg",
"2026-02-24 17:09:51","Ter","Remada unilateral com halter","2","16","11","","","kg",
"2026-02-24 17:09:51","Ter","Remada unilateral com halter","3","16","11","","","kg",
"2026-02-24 17:09:51","Ter","Remada unilateral com halter","4","16","13","","","kg",
"2026-02-24 17:09:51","Ter","Voador inverso","1","6","10","","","kg",
"2026-02-24 17:09:51","Ter","Voador inverso","2","6","10","","","kg",
"2026-02-24 17:09:51","Ter","Voador inverso","3","6","10","","","kg",
"2026-02-24 17:09:51","Ter","Voador inverso","4","6","12","","","kg",
"2026-02-24 17:09:51","Ter","Rosca direta na polia","1","6","13","","","kg",
"2026-02-24 17:09:51","Ter","Rosca direta na polia","2","6","12","","","kg",
"2026-02-24 17:09:51","Ter","Rosca direta na polia","3","6","11","","","kg",
"2026-02-24 17:09:51","Ter","Rosca direta na polia","4","6","10","","","kg",
"2026-02-25 17:13:32","Qua","Agachamento hack na máquina","1","50","12","","","kg",
"2026-02-25 17:13:32","Qua","Agachamento hack na máquina","2","50","12","","","kg",
"2026-02-25 17:13:32","Qua","Agachamento hack na máquina","3","50","11","","","kg",
"2026-02-25 17:13:32","Qua","Leg press","1","140","12","","","kg",
"2026-02-25 17:13:32","Qua","Leg press","2","140","12","","","kg",
"2026-02-25 17:13:32","Qua","Leg press","3","140","12","","","kg",
"2026-02-25 17:13:32","Qua","Leg press","4","140","12","","","kg",
"2026-02-25 17:13:32","Qua","Leg press","5","140","14","","","kg",
"2026-02-25 17:13:32","Qua","Extensão de pernas","1","65","10","","","kg",
"2026-02-25 17:13:32","Qua","Extensão de pernas","2","45","9","","","kg",
"2026-02-25 17:13:32","Qua","Extensão de pernas","3","65","10","","","kg",
"2026-02-25 17:13:32","Qua","Extensão de pernas","4","45","9","","","kg",
"2026-02-25 17:13:32","Qua","Extensão de pernas","5","65","10","","","kg",
"2026-02-25 17:13:32","Qua","Extensão de pernas","6","45","9","","","kg",
"2026-02-25 17:13:32","Qua","Flexão de pernas deitado","1","35","10","","","kg",
